Fechas;Unidad de Valor Adquisitivo (UVA) - en pesos - base 31.3.2016=14.05;
2/8/2018;21.81000000000;
2/9/2018;21.83000000000;
2/10/2018;21.85000000000;
2/11/2018;21.85000000000;
2/12/2018;21.85000000000;
2/13/2018;21.85000000000;
2/14/2018;21.85000000000;
2/15/2018;21.96000000000;
2/16/2018;21.98000000000;
2/17/2018;21.99000000000;
2/18/2018;21.99000000000;
2/19/2018;21.99000000000;
2/20/2018;22.04000000000;
2/21/2018;22.05000000000;
2/22/2018;22.07000000000;
2/23/2018;22.08000000000;
2/24/2018;22.09000000000;
2/25/2018;22.09000000000;
2/26/2018;22.09000000000;
2/27/2018;22.14000000000;
2/28/2018;22.15000000000;
3/1/2018;22.17000000000;
3/2/2018;22.18000000000;
3/3/2018;22.20000000000;
3/4/2018;22.20000000000;
3/5/2018;22.20000000000;
3/6/2018;22.24000000000;
3/7/2018;22.25000000000;
3/8/2018;22.27000000000;
3/9/2018;22.28000000000;
3/10/2018;22.30000000000;
3/11/2018;22.30000000000;
3/12/2018;22.30000000000;
3/13/2018;22.34000000000;
3/14/2018;22.35000000000;
3/15/2018;22.37000000000;
3/16/2018;22.38000000000;
3/17/2018;22.40000000000;
3/18/2018;22.40000000000;
3/19/2018;22.40000000000;
3/20/2018;22.45000000000;
3/21/2018;22.47000000000;
3/22/2018;22.49000000000;
3/23/2018;22.50000000000;
3/24/2018;22.52000000000;
3/25/2018;22.52000000000;
3/26/2018;22.52000000000;
3/27/2018;22.57000000000;
3/28/2018;22.59000000000;
3/29/2018;22.61000000000;
3/30/2018;22.61000000000;
3/31/2018;22.61000000000;
4/1/2018;22.61000000000;
4/2/2018;22.61000000000;
4/3/2018;22.61000000000;
4/4/2018;22.71000000000;
4/5/2018;22.73000000000;
4/6/2018;22.75000000000;
4/7/2018;22.76000000000;
4/8/2018;22.76000000000;
4/9/2018;22.76000000000;
4/10/2018;22.81000000000;
4/11/2018;22.83000000000;
4/12/2018;22.85000000000;
4/13/2018;22.87000000000;
4/14/2018;22.88000000000;
4/15/2018;22.88000000000;
4/16/2018;22.88000000000;
4/17/2018;22.94000000000;
4/18/2018;22.95000000000;
4/19/2018;22.97000000000;
4/20/2018;22.99000000000;
4/21/2018;23.01000000000;
4/22/2018;23.01000000000;
4/23/2018;23.01000000000;
4/24/2018;23.06000000000;
4/25/2018;23.08000000000;
4/26/2018;23.09000000000;
4/27/2018;23.11000000000;
4/28/2018;23.13000000000;
4/29/2018;23.13000000000;
4/30/2018;23.13000000000;
5/1/2018;23.13000000000;
5/2/2018;23.13000000000;
5/3/2018;23.22000000000;
5/4/2018;23.23000000000;
5/5/2018;23.25000000000;
5/6/2018;23.25000000000;
5/7/2018;23.25000000000;
5/8/2018;23.31000000000;
5/9/2018;23.32000000000;
5/10/2018;23.34000000000;
5/11/2018;23.36000000000;
5/12/2018;23.38000000000;
5/13/2018;23.38000000000;
5/14/2018;23.38000000000;
5/15/2018;23.43000000000;
5/16/2018;23.45000000000;
5/17/2018;23.47000000000;
5/18/2018;23.49000000000;
5/19/2018;23.51000000000;
5/20/2018;23.51000000000;
5/21/2018;23.51000000000;
5/22/2018;23.57000000000;
5/23/2018;23.59000000000;
5/24/2018;23.61000000000;
5/25/2018;23.63000000000;
5/26/2018;23.63000000000;
5/27/2018;23.63000000000;
5/28/2018;23.63000000000;
5/29/2018;23.71000000000;
5/30/2018;23.73000000000;
5/31/2018;23.75000000000;
6/1/2018;23.77000000000;
6/2/2018;23.79000000000;
6/3/2018;23.79000000000;
6/4/2018;23.79000000000;
6/5/2018;23.85000000000;
6/6/2018;23.87000000000;
6/7/2018;23.89000000000;
6/8/2018;23.92000000000;
6/9/2018;23.94000000000;
6/10/2018;23.94000000000;
6/11/2018;23.94000000000;
6/12/2018;24.00000000000;
6/13/2018;24.02000000000;
6/14/2018;24.04000000000;
6/15/2018;24.06000000000;
6/16/2018;24.08000000000;
6/17/2018;24.08000000000;
6/18/2018;24.08000000000;
6/19/2018;24.13000000000;
6/20/2018;24.15000000000;
6/21/2018;24.15000000000;
6/22/2018;24.18000000000;
6/23/2018;24.20000000000;
6/24/2018;24.20000000000;
6/25/2018;24.20000000000;
6/26/2018;24.25000000000;
6/27/2018;24.26000000000;
6/28/2018;24.28000000000;
6/29/2018;24.30000000000;
6/30/2018;24.31000000000;
7/1/2018;24.31000000000;
7/2/2018;24.31000000000;
7/3/2018;24.37000000000;
7/4/2018;24.38000000000;
7/5/2018;24.40000000000;
7/6/2018;24.42000000000;
7/7/2018;24.43000000000;
7/8/2018;24.43000000000;
7/9/2018;24.43000000000;
7/10/2018;24.43000000000;
7/11/2018;24.50000000000;
7/12/2018;24.52000000000;
7/13/2018;24.53000000000;
7/14/2018;24.55000000000;
7/15/2018;24.55000000000;
7/16/2018;24.55000000000;
7/17/2018;24.61000000000;
7/18/2018;24.64000000000;
7/19/2018;24.67000000000;
7/20/2018;24.70000000000;
7/21/2018;24.73000000000;
7/22/2018;24.73000000000;
7/23/2018;24.73000000000;
7/24/2018;24.82000000000;
7/25/2018;24.85000000000;
7/26/2018;24.88000000000;
7/27/2018;24.90000000000;
7/28/2018;24.93000000000;
7/29/2018;24.93000000000;
7/30/2018;24.93000000000;
7/31/2018;25.02000000000;
8/1/2018;25.05000000000;
8/2/2018;25.08000000000;
8/3/2018;25.11000000000;
8/4/2018;25.14000000000;
8/5/2018;25.14000000000;
8/6/2018;25.14000000000;
8/7/2018;25.23000000000;
8/8/2018;25.26000000000;
8/9/2018;25.29000000000;
8/10/2018;25.32000000000;
8/11/2018;25.35000000000;
8/12/2018;25.35000000000;
8/13/2018;25.35000000000;
8/14/2018;25.44000000000;
8/15/2018;25.47000000000;
8/16/2018;25.50000000000;
8/17/2018;25.52000000000;
8/18/2018;25.55000000000;
8/19/2018;25.55000000000;
8/20/2018;25.55000000000;
8/21/2018;25.55000000000;
8/22/2018;25.65000000000;
8/23/2018;25.67000000000;
8/24/2018;25.70000000000;
8/25/2018;25.72000000000;
8/26/2018;25.72000000000;
8/27/2018;25.72000000000;
8/28/2018;25.80000000000;
8/29/2018;25.82000000000;
8/30/2018;25.85000000000;
8/31/2018;25.87000000000;
9/1/2018;25.90000000000;
9/2/2018;25.90000000000;
9/3/2018;25.90000000000;
9/4/2018;25.98000000000;
9/5/2018;26.00000000000;
9/6/2018;26.03000000000;
9/7/2018;26.05000000000;
9/8/2018;26.08000000000;
9/9/2018;26.08000000000;
9/10/2018;26.08000000000;
9/11/2018;26.16000000000;
9/12/2018;26.18000000000;
9/13/2018;26.21000000000;
9/14/2018;26.23000000000;
9/15/2018;26.26000000000;
9/16/2018;26.26000000000;
9/17/2018;26.26000000000;
9/18/2018;26.35000000000;
9/19/2018;26.39000000000;
9/20/2018;26.42000000000;
9/21/2018;26.45000000000;
9/22/2018;26.49000000000;
9/23/2018;26.49000000000;
9/24/2018;26.49000000000;
9/25/2018;26.59000000000;
9/26/2018;26.62000000000;
9/27/2018;26.66000000000;
9/28/2018;26.69000000000;
9/29/2018;26.73000000000;
9/30/2018;26.73000000000;
10/1/2018;26.73000000000;
10/2/2018;26.83000000000;
10/3/2018;26.86000000000;
